GO	128	0	0	1	0	0	0	6270	0
GP	128	0	0	0	0	1	1	3010	294
PO	128	0	0	0	1	0	0	0	2866
PO	128	0	0	0	1	0	0	0	2580
GO	128	0	0	1	0	0	0	3480	0
GP	128	0	0	0	0	1	1	2530	294
GO	128	0	0	1	0	0	0	2726	0
PO	128	0	0	0	1	0	0	0	3130
GP	128	0	0	0	0	1	1	2980	294
PO	128	0	0	0	1	0	0	0	2806
GP	128	0	0	0	0	1	1	2790	294
GO	128	0	0	1	0	0	0	2956	0
GP	128	0	0	0	0	1	1	2870	294
PO	128	0	0	0	1	0	0	0	2936
GO	128	0	0	1	0	0	0	2660	0
