GP	240	0	0	0	0	1	1	6170	294
GP	240	0	0	0	0	1	1	2786	294
GO	240	0	0	1	0	0	0	2766	0
GO	240	0	0	1	0	0	0	3170	0
GP	240	0	0	0	0	1	1	2980	294
GP	240	0	0	0	0	1	1	2666	294
GO	240	0	0	1	0	0	0	2306	0
PO	240	0	0	0	1	0	0	0	3480
PO	240	0	0	0	1	0	0	0	2890
GO	240	0	0	1	0	0	0	2990	0
PO	240	0	0	0	1	0	0	0	2690
PO	240	0	0	0	1	0	0	0	3250
GP	240	0	0	0	0	1	1	2940	294
GO	240	0	0	1	0	0	0	2506	0
PO	240	0	0	0	1	0	0	0	3260
