GP	176	0	0	0	0	1	1	6450	294
GP	176	0	0	0	0	1	1	2596	294
GP	176	0	0	0	0	1	1	2746	294
GO	176	0	0	1	0	0	0	2656	0
GO	176	0	0	1	0	0	0	2860	0
PO	176	0	0	0	1	0	0	0	3170
GO	176	0	0	1	0	0	0	2800	0
PO	176	0	0	0	1	0	0	0	3100
GP	176	0	0	0	0	1	1	2970	294
PO	176	0	0	0	1	0	0	0	2846
GO	176	0	0	1	0	0	0	3040	0
GP	176	0	0	0	0	1	1	2610	294
GO	176	0	0	1	0	0	0	3156	0
PO	176	0	0	0	1	0	0	0	2900
PO	176	0	0	0	1	0	0	0	2930
