GO	160	0	0	1	0	0	0	6070	0
GP	160	0	0	0	0	1	1	3120	294
GO	160	0	0	1	0	0	0	2726	0
PO	160	0	0	0	1	0	0	0	2880
GP	160	0	0	0	0	1	1	3210	294
GP	160	0	0	0	0	1	1	2436	294
PO	160	0	0	0	1	0	0	0	2926
PO	160	0	0	0	1	0	0	0	3050
GP	160	0	0	0	0	1	1	2780	294
PO	160	0	0	0	1	0	0	0	3046
GO	160	0	0	1	0	0	0	2890	0
GP	160	0	0	0	0	1	1	2930	294
GO	160	0	0	1	0	0	0	2956	0
PO	160	0	0	0	1	0	0	0	2570
GO	160	0	0	1	0	0	0	3170	0
