GO	48	0	0	1	0	0	0	6240	0
GO	48	0	0	1	0	0	0	3140	0
PO	48	0	0	0	1	0	0	0	2890
GP	48	0	0	0	0	1	1	3090	294
GP	48	0	0	0	0	1	1	2556	294
GP	48	0	0	0	0	1	1	2806	294
GO	48	0	0	1	0	0	0	2636	0
GP	48	0	0	0	0	1	1	3060	294
PO	48	0	0	0	1	0	0	0	2426
PO	48	0	0	0	1	0	0	0	3210
GO	48	0	0	1	0	0	0	2830	0
PO	48	0	0	0	1	0	0	0	3110
GP	48	0	0	0	0	1	1	3160	294
PO	48	0	0	0	1	0	0	0	2376
GO	48	0	0	1	0	0	0	2080	0
