GO	224	0	0	1	0	0	0	6240	0
PO	224	0	0	0	1	0	0	0	2830
GO	224	0	0	1	0	0	0	3190	0
GO	224	0	0	1	0	0	0	2760	0
GP	224	0	0	0	0	1	1	3350	294
GP	224	0	0	0	0	1	1	2666	294
GP	224	0	0	0	0	1	1	2556	294
PO	224	0	0	0	1	0	0	0	2536
PO	224	0	0	0	1	0	0	0	3220
GP	224	0	0	0	0	1	1	3260	294
GO	224	0	0	1	0	0	0	2406	0
GP	224	0	0	0	0	1	1	3170	294
PO	224	0	0	0	1	0	0	0	2776
PO	224	0	0	0	1	0	0	0	2720
GO	224	0	0	1	0	0	0	3020	0
