GP	32	0	0	0	0	1	1	6030	294
GP	32	0	0	0	0	1	1	3146	294
GO	32	0	0	1	0	0	0	2686	0
PO	32	0	0	0	1	0	0	0	3000
GO	32	0	0	1	0	0	0	2580	0
GP	32	0	0	0	0	1	1	3080	294
GP	32	0	0	0	0	1	1	3056	294
PO	32	0	0	0	1	0	0	0	2466
GO	32	0	0	1	0	0	0	2830	0
GP	32	0	0	0	0	1	1	3380	294
PO	32	0	0	0	1	0	0	0	2416
GO	32	0	0	1	0	0	0	3100	0
PO	32	0	0	0	1	0	0	0	2770
GO	32	0	0	1	0	0	0	3480	0
PO	32	0	0	0	1	0	0	0	2970
